Battery temp, Charger temp, Battery voltage, Battery current, Battery capacity
27,Not,8722,1202,93
27,Not,8722,1200,93
27,Not,8724,1199,93
27,Not,8724,1199,93
27,Not,8724,1197,93
27,Not,8724,1197,93
27,Not,8724,1196,93
27,Not,8723,1196,93
27,Not,8722,1195,93
27,Not,8723,1194,93
27,Not,8723,1194,93
27,Not,8722,1193,93
27,Not,8723,1191,93
27,Not,8722,1191,93
27,Not,8723,1189,93
27,Not,8722,1190,93
27,Not,8723,1188,93
27,Not,8723,1188,93
27,Not,8723,1186,93
27,Not,8723,1185,93
27,Not,8723,1185,93
27,Not,8725,1184,93
27,Not,8725,1183,93
27,Not,8725,1183,94
27,Not,8725,1182,94
27,Not,8725,1181,94
27,Not,8723,1180,94
27,Not,8723,1179,94
27,Not,8723,1178,94
27,Not,8723,1178,94
27,Not,8723,1177,94
27,Not,8723,1175,94
27,Not,8723,1175,94
27,Not,8723,1175,94
27,Not,8723,1174,94
27,Not,8723,1174,94
27,Not,8724,1172,94
27,Not,8724,1171,94
27,Not,8723,1171,94
27,Not,8724,1170,94
27,Not,8724,1170,94
27,Not,8725,1168,94
27,Not,8726,1168,94
27,Not,8726,1167,94
27,Not,8724,1167,94
27,Not,8726,1167,94
27,Not,8724,1165,94
27,Not,8724,1165,94
27,Not,8724,1164,94
27,Not,8724,1165,94
27,Not,8724,1163,94
27,Not,8724,1162,94
27,Not,8724,1161,94
27,Not,8724,1160,94
27,Not,8724,1160,94
27,Not,8724,1159,94
27,Not,8724,1159,94
27,Not,8724,1157,94
27,Not,8724,1156,94
27,Not,8725,1155,94
27,Not,8726,1154,94
27,Not,8726,1154,94
27,Not,8727,1153,94
27,Not,8727,1152,94
27,Not,8727,1152,94
27,Not,8725,1151,94
27,Not,8725,1149,94
27,Not,8725,1150,94
27,Not,8725,1148,94
27,Not,8725,1147,94
27,Not,8725,1146,94
27,Not,8725,1146,94
27,Not,8725,1146,94
27,Not,8725,1145,94
27,Not,8725,1144,94
27,Not,8725,1144,94
27,Not,8725,1142,94
27,Not,8725,1141,94
27,Not,8725,1140,94
27,Not,8727,1139,94
27,Not,8727,1139,94
27,Not,8727,1139,94
27,Not,8727,1138,94
27,Not,8727,1138,94
27,Not,8726,1136,94
27,Not,8726,1135,94
27,Not,8726,1135,94
27,Not,8726,1134,94
27,Not,8726,1133,94
27,Not,8725,1132,94
27,Not,8726,1132,94
27,Not,8726,1131,94
27,Not,8725,1131,94
27,Not,8726,1130,94
27,Not,8726,1130,94
27,Not,8726,1130,94
27,Not,8726,1129,94
27,Not,8726,1128,94
27,Not,8727,1127,94
27,Not,8727,1126,94
27,Not,8728,1125,94
27,Not,8728,1124,94
27,Not,8728,1124,94
27,Not,8727,1122,94
27,Not,8727,1122,94
27,Not,8727,1122,94
27,Not,8727,1120,94
27,Not,8727,1119,94
27,Not,8726,1118,94
27,Not,8726,1118,94
27,Not,8726,1117,94
27,Not,8726,1116,94
27,Not,8726,1115,94
27,Not,8727,1114,94
27,Not,8727,1113,94
27,Not,8727,1111,94
27,Not,8727,1111,94
27,Not,8727,1111,94
27,Not,8729,1110,94
27,Not,8729,1110,94
27,Not,8729,1111,94
27,Not,8729,1109,94
27,Not,8729,1109,94
27,Not,8727,1107,94
27,Not,8728,1107,94
27,Not,8728,1106,94
27,Not,8728,1106,94
27,Not,8728,1105,94
27,Not,8728,1105,94
27,Not,8728,1103,94
27,Not,8728,1102,94
27,Not,8728,1102,94
27,Not,8730,1100,94
27,Not,8730,1101,94
27,Not,8730,1100,94
27,Not,8730,1099,94
27,Not,8730,1099,94
27,Not,8728,1097,94
27,Not,8729,1096,94
27,Not,8729,1096,94
27,Not,8729,1095,94
27,Not,8729,1096,94
27,Not,8728,1095,94
27,Not,8728,1094,94
27,Not,8729,1091,94
27,Not,8729,1093,94
27,Not,8729,1092,94
27,Not,8729,1092,94
27,Not,8729,1090,94
27,Not,8729,1090,94
27,Not,8729,1088,94
27,Not,8729,1089,94
27,Not,8731,1088,94
27,Not,8731,1086,94
27,Not,8731,1085,94
27,Not,8731,1086,94
27,Not,8731,1085,94
27,Not,8730,1084,94
27,Not,8730,1083,94
27,Not,8730,1083,94
27,Not,8730,1082,94
27,Not,8729,1081,94
27,Not,8729,1081,94
27,Not,8729,1080,94
27,Not,8729,1080,94
27,Not,8729,1079,94
27,Not,8729,1077,94
27,Not,8729,1076,94
27,Not,8729,1076,94
27,Not,8729,1074,94
27,Not,8729,1075,94
27,Not,8729,1073,94
27,Not,8731,1073,94
27,Not,8731,1074,94
27,Not,8731,1072,94
27,Not,8731,1071,94
27,Not,8731,1071,94
27,Not,8729,1069,94
27,Not,8730,1069,94
27,Not,8730,1068,94
27,Not,8730,1068,94
27,Not,8729,1067,94
27,Not,8730,1067,94
27,Not,8730,1067,94
27,Not,8729,1065,94
27,Not,8730,1065,94
27,Not,8730,1064,94
27,Not,8729,1063,94
27,Not,8729,1063,94
27,Not,8730,1062,94
27,Not,8730,1061,94
27,Not,8731,1061,94
27,Not,8732,1060,94
27,Not,8732,1059,94
27,Not,8732,1058,94
27,Not,8732,1057,94
27,Not,8730,1057,94
27,Not,8730,1055,94
27,Not,8730,1055,94
27,Not,8730,1055,94
27,Not,8730,1054,94
27,Not,8730,1054,94
27,Not,8730,1052,94
27,Not,8730,1052,94
27,Not,8730,1051,94
27,Not,8730,1050,94
27,Not,8730,1051,94
27,Not,8730,1049,94
27,Not,8730,1049,94
27,Not,8730,1047,94
27,Not,8730,1048,94
27,Not,8732,1045,94
27,Not,8732,1046,94
27,Not,8732,1046,94
27,Not,8732,1044,94
27,Not,8732,1043,94
27,Not,8731,1043,94
27,Not,8731,1042,94
27,Not,8731,1041,94
27,Not,8731,1040,94
27,Not,8731,1040,95
27,Not,8731,1038,95
27,Not,8731,1038,95
27,Not,8731,1038,95
27,Not,8731,1037,95
27,Not,8731,1036,95
27,Not,8731,1037,95
27,Not,8731,1035,95
27,Not,8731,1035,95
27,Not,8731,1034,95
27,Not,8731,1034,95
27,Not,8733,1032,95
27,Not,8732,1032,95
27,Not,8733,1031,95
27,Not,8733,1030,95
27,Not,8733,1030,95
27,Not,8732,1029,95
27,Not,8731,1028,95
27,Not,8732,1028,95
27,Not,8731,1028,95
27,Not,8732,1027,95
27,Not,8732,1027,95
27,Not,8731,1024,95
27,Not,8731,1025,95
27,Not,8731,1023,95
27,Not,8732,1022,95
27,Not,8731,1022,95
27,Not,8732,1022,95
27,Not,8731,1021,95
27,Not,8732,1020,95
27,Not,8732,1019,95
27,Not,8734,1019,95
27,Not,8734,1018,95
27,Not,8734,1016,95
27,Not,8734,1016,95
27,Not,8732,1015,95
27,Not,8733,1015,95
27,Not,8733,1013,95
27,Not,8733,1013,95
27,Not,8733,1012,95
27,Not,8733,1012,95
27,Not,8733,1011,95
27,Not,8733,1013,95
27,Not,8733,1011,95
27,Not,8733,1011,95
27,Not,8735,1010,95
27,Not,8735,1010,95
27,Not,8733,1009,95
27,Not,8735,1010,95
27,Not,8735,1007,95
27,Not,8735,1007,95
27,Not,8734,1006,95
27,Not,8734,1005,95
27,Not,8734,1005,95
27,Not,8734,1004,95
27,Not,8734,1004,95
27,Not,8734,1003,95
27,Not,8734,1002,95
27,Not,8734,1003,95
27,Not,8734,1003,95
27,Not,8733,1001,95
27,Not,8733,1001,95
27,Not,8733,1000,95
27,Not,8733,1000,95
27,Not,8733,999,95
27,Not,8736,999,95
27,Not,8736,999,95
27,Not,8736,996,95
27,Not,8735,996,95
27,Not,8735,996,95
27,Not,8734,995,95
27,Not,8734,995,95
27,Not,8734,994,95
27,Not,8734,993,95
27,Not,8734,994,95
27,Not,8734,991,95
27,Not,8734,991,95
27,Not,8734,990,95
27,Not,8734,989,95
27,Not,8734,989,95
27,Not,8734,989,95
27,Not,8734,987,95
27,Not,8734,986,95
27,Not,8734,986,95
27,Not,8734,985,95
27,Not,8736,985,95
27,Not,8736,984,95
27,Not,8736,986,95
27,Not,8736,983,95
27,Not,8736,982,95
27,Not,8735,983,95
27,Not,8735,982,95
27,Not,8735,982,95
27,Not,8735,981,95
27,Not,8735,979,95
27,Not,8734,978,95
27,Not,8734,977,95
27,Not,8734,976,95
27,Not,8734,976,95
27,Not,8734,977,95
27,Not,8734,975,95
27,Not,8734,975,95
27,Not,8734,974,95
27,Not,8735,974,95
27,Not,8734,974,95
27,Not,8737,974,95
27,Not,8737,973,95
27,Not,8737,971,95
27,Not,8736,970,95
27,Not,8737,970,95
27,Not,8736,969,95
27,Not,8736,969,95
27,Not,8735,968,95
27,Not,8735,967,95
27,Not,8736,967,95
27,Not,8735,966,95
27,Not,8735,966,95
27,Not,8735,965,95
27,Not,8735,965,95
27,Not,8735,964,95
27,Not,8735,963,95
27,Not,8735,962,95
27,Not,8735,962,95
27,Not,8735,961,95
27,Not,8735,961,95
27,Not,8737,960,95
27,Not,8737,960,95
27,Not,8737,961,95
27,Not,8737,959,95
27,Not,8737,958,95
27,Not,8736,958,95
27,Not,8736,957,95
27,Not,8736,957,95
27,Not,8736,955,95
27,Not,8736,956,95
27,Not,8736,955,95
27,Not,8736,954,95
27,Not,8736,953,95
27,Not,8736,951,95
27,Not,8736,952,95
27,Not,8736,951,95
27,Not,8736,951,95
27,Not,8736,949,95
27,Not,8736,950,95
27,Not,8736,950,95
27,Not,8738,948,95
27,Not,8738,948,95
27,Not,8738,948,95
27,Not,8738,946,95
27,Not,8738,946,95
27,Not,8737,946,95
27,Not,8737,945,95
27,Not,8737,945,95
27,Not,8737,944,95
27,Not,8737,942,95
27,Not,8737,941,95
27,Not,8737,941,95
27,Not,8737,941,95
27,Not,8737,940,95
27,Not,8737,938,95
27,Not,8739,939,95
27,Not,8739,939,95
27,Not,8739,938,95
27,Not,8739,937,95
27,Not,8739,937,95
27,Not,8737,937,95
27,Not,8738,936,95
27,Not,8738,935,95
27,Not,8738,934,95
27,Not,8738,933,95
27,Not,8738,933,95
27,Not,8738,933,95
27,Not,8738,932,95
27,Not,8737,931,95
27,Not,8737,931,95
27,Not,8737,930,95
27,Not,8737,930,95
27,Not,8737,929,95
27,Not,8737,928,95
27,Not,8740,928,95
27,Not,8739,928,95
27,Not,8739,927,95
27,Not,8739,928,95
27,Not,8739,926,95
27,Not,8738,925,95
27,Not,8738,925,95
27,Not,8738,924,95
27,Not,8737,924,95
27,Not,8738,923,95
27,Not,8737,923,95
27,Not,8737,922,95
27,Not,8737,921,95
27,Not,8737,920,95
27,Not,8737,921,95
27,Not,8737,919,95
27,Not,8737,918,95
27,Not,8737,919,95
27,Not,8738,917,95
27,Not,8738,918,95
27,Not,8739,917,95
27,Not,8740,917,95
27,Not,8740,916,95
27,Not,8740,916,95
27,Not,8740,913,95
27,Not,8738,913,95
27,Not,8738,912,95
27,Not,8739,911,95
27,Not,8738,910,95
27,Not,8738,910,95
27,Not,8738,909,95
27,Not,8738,910,95
27,Not,8738,909,95
27,Not,8738,910,95
27,Not,8738,910,95
27,Not,8738,907,95
27,Not,8738,908,95
27,Not,8738,907,95
27,Not,8738,906,95
27,Not,8738,906,95
27,Not,8740,905,95
27,Not,8740,905,95
27,Not,8740,904,95
27,Not,8740,903,96
27,Not,8740,903,96
27,Not,8739,902,96
27,Not,8739,902,96
27,Not,8739,901,96
27,Not,8739,900,96
27,Not,8739,900,96
27,Not,8739,900,96
27,Not,8739,900,96
27,Not,8738,899,96
27,Not,8738,898,96
27,Not,8739,899,96
27,Not,8738,897,96
27,Not,8739,896,96
27,Not,8739,896,96
27,Not,8739,894,96
27,Not,8741,895,96
27,Not,8740,894,96
27,Not,8741,893,96
27,Not,8741,893,96
27,Not,8741,892,96
27,Not,8739,892,96
27,Not,8739,891,96
27,Not,8739,891,96
27,Not,8739,889,96
27,Not,8739,890,96
27,Not,8739,888,96
27,Not,8739,888,96
27,Not,8739,888,96
27,Not,8739,887,96
27,Not,8739,887,96
27,Not,8739,886,96
27,Not,8741,885,96
27,Not,8742,886,96
27,Not,8741,885,96
27,Not,8742,885,96
27,Not,8740,884,96
27,Not,8740,883,96
27,Not,8741,882,96
27,Not,8740,883,96
27,Not,8740,882,96
27,Not,8740,881,96
27,Not,8740,880,96
27,Not,8740,879,96
27,Not,8741,879,96
27,Not,8740,878,96
27,Not,8741,877,96
27,Not,8741,879,96
27,Not,8741,877,96
27,Not,8741,876,96
27,Not,8740,875,96
27,Not,8742,875,96
27,Not,8742,874,96
27,Not,8742,874,96
27,Not,8742,874,96
27,Not,8742,873,96
27,Not,8742,872,96
27,Not,8741,871,96
27,Not,8741,871,96
27,Not,8740,871,96
27,Not,8741,870,96
27,Not,8740,870,96
27,Not,8740,868,96
27,Not,8740,868,96
27,Not,8740,867,96
27,Not,8740,867,96
27,Not,8740,867,96
27,Not,8740,866,96
27,Not,8740,865,96
27,Not,8740,865,96
27,Not,8740,865,96
27,Not,8742,864,96
27,Not,8742,864,96
27,Not,8743,863,96
27,Not,8742,862,96
27,Not,8743,862,96
27,Not,8742,862,96
27,Not,8741,861,96
27,Not,8741,860,96
27,Not,8741,859,96
27,Not,8741,860,96
27,Not,8741,860,96
27,Not,8741,859,96
27,Not,8741,858,96
27,Not,8741,860,96
27,Not,8741,858,96
27,Not,8741,857,96
27,Not,8741,856,96
27,Not,8741,856,96
27,Not,8741,856,96
27,Not,8741,855,96
27,Not,8743,853,96
27,Not,8743,854,96
27,Not,8743,853,96
27,Not,8743,853,96
27,Not,8743,851,96
27,Not,8741,851,96
27,Not,8742,851,96
27,Not,8741,851,96
27,Not,8741,850,96
27,Not,8742,849,96
27,Not,8741,848,96
27,Not,8741,847,96
27,Not,8741,847,96
27,Not,8741,847,96
27,Not,8741,846,96
27,Not,8741,846,96
27,Not,8741,845,96
27,Not,8741,845,96
27,Not,8741,844,96
27,Not,8742,845,96
27,Not,8741,844,96
27,Not,8743,842,96
27,Not,8743,841,96
27,Not,8744,841,96
27,Not,8743,841,96
27,Not,8742,840,96
27,Not,8742,841,96
27,Not,8742,839,96
27,Not,8742,839,96
27,Not,8742,838,96
27,Not,8741,838,96
27,Not,8742,837,96
27,Not,8742,838,96
27,Not,8742,837,96
27,Not,8742,837,96
27,Not,8742,836,96
27,Not,8742,834,96
27,Not,8742,835,96
27,Not,8743,835,96
27,Not,8744,834,96
27,Not,8744,833,96
27,Not,8744,834,96
27,Not,8744,832,96
27,Not,8744,832,96
27,Not,8742,831,96
27,Not,8742,831,96
27,Not,8743,831,96
27,Not,8743,830,96
27,Not,8743,830,96
27,Not,8742,829,96
27,Not,8742,829,96
27,Not,8742,828,96
27,Not,8742,827,96
27,Not,8742,827,96
27,Not,8742,826,96
27,Not,8742,826,96
27,Not,8743,825,96
27,Not,8743,825,96
27,Not,8744,823,96
27,Not,8744,823,96
27,Not,8745,823,96
27,Not,8745,821,96
27,Not,8745,822,96
27,Not,8743,820,96
27,Not,8743,819,96
27,Not,8743,819,96
27,Not,8743,818,96
27,Not,8743,818,96
27,Not,8743,817,96
27,Not,8743,817,96
27,Not,8743,816,96
27,Not,8743,816,96
27,Not,8743,814,96
27,Not,8743,815,96
27,Not,8743,814,96
27,Not,8743,814,96
27,Not,8743,813,96
27,Not,8745,813,96
27,Not,8745,813,96
27,Not,8745,812,96
27,Not,8745,813,96
27,Not,8745,811,96
27,Not,8743,810,96
27,Not,8744,810,96
27,Not,8744,810,96
27,Not,8744,809,96
27,Not,8743,810,96
27,Not,8743,808,96
27,Not,8743,808,96
27,Not,8743,808,96
27,Not,8743,807,96
27,Not,8743,806,96
27,Not,8743,807,96
27,Not,8743,806,96
27,Not,8743,805,96
27,Not,8743,805,96
27,Not,8745,804,96
27,Not,8745,803,96
27,Not,8745,803,96
27,Not,8746,803,96
27,Not,8746,802,96
27,Not,8744,802,96
27,Not,8744,801,96
27,Not,8744,800,96
27,Not,8744,802,96
27,Not,8743,800,96
27,Not,8744,800,96
27,Not,8744,798,96
27,Not,8743,796,96
27,Not,8744,796,96
27,Not,8743,796,96
27,Not,8744,796,96
27,Not,8744,796,96
27,Not,8744,797,96
27,Not,8746,796,96
27,Not,8746,794,96
27,Not,8746,794,96
27,Not,8746,794,96
27,Not,8746,792,96
27,Not,8745,792,96
27,Not,8744,792,96
27,Not,8745,792,96
27,Not,8745,791,96
27,Not,8745,791,96
27,Not,8745,791,96
27,Not,8744,789,96
27,Not,8744,789,96
27,Not,8745,789,96
27,Not,8744,788,96
27,Not,8744,787,96
27,Not,8744,787,96
27,Not,8744,786,96
27,Not,8744,786,96
27,Not,8747,786,96
27,Not,8746,786,96
27,Not,8746,785,96
27,Not,8746,785,96
27,Not,8747,786,96
27,Not,8745,783,96
27,Not,8746,784,96
27,Not,8746,785,96
27,Not,8745,782,96
27,Not,8745,781,96
27,Not,8745,781,96
27,Not,8745,782,96
27,Not,8745,781,96
27,Not,8745,780,96
27,Not,8745,779,96
27,Not,8745,778,96
26,Not,8745,778,96
26,Not,8745,778,96
26,Not,8745,777,96
27,Not,8748,778,96
26,Not,8747,776,96
26,Not,8747,776,96
26,Not,8748,776,96
26,Not,8748,778,96
26,Not,8746,776,96
26,Not,8746,774,96
26,Not,8746,772,96
26,Not,8746,772,96
26,Not,8745,771,96
26,Not,8746,772,96
26,Not,8745,772,96
27,Not,8746,771,96
26,Not,8746,770,96
26,Not,8746,770,96
26,Not,8746,770,96
26,Not,8746,770,96
26,Not,8746,769,96
26,Not,8746,768,96
26,Not,8748,767,97
26,Not,8748,767,97
26,Not,8748,767,97
26,Not,8748,766,97
26,Not,8748,767,97
26,Not,8747,765,97
26,Not,8747,765,97
26,Not,8747,764,97
26,Not,8747,764,97
26,Not,8747,763,97
26,Not,8747,762,97
26,Not,8747,762,97
26,Not,8747,762,97
26,Not,8747,761,97
26,Not,8747,761,97
26,Not,8747,760,97
26,Not,8747,760,97
26,Not,8747,760,97
26,Not,8747,760,97
26,Not,8749,760,97
26,Not,8748,758,97
26,Not,8749,759,97
26,Not,8748,757,97
26,Not,8748,757,97
26,Not,8747,757,97
26,Not,8747,757,97
26,Not,8747,755,97
26,Not,8747,755,97
26,Not,8747,755,97
26,Not,8747,755,97
26,Not,8747,754,97
26,Not,8747,752,97
26,Not,8747,752,97
26,Not,8747,751,97
26,Not,8747,753,97
26,Not,8747,752,97
26,Not,8747,751,97
26,Not,8747,751,97
26,Not,8749,750,97
26,Not,8749,749,97
26,Not,8749,751,97
26,Not,8749,749,97
26,Not,8749,749,97
26,Not,8747,747,97
26,Not,8748,748,97
26,Not,8748,747,97
26,Not,8748,746,97
26,Not,8748,746,97
26,Not,8747,748,97
26,Not,8748,745,97
26,Not,8748,745,97
26,Not,8748,745,97
26,Not,8748,744,97
26,Not,8748,742,97
26,Not,8748,742,97
26,Not,8748,741,97
26,Not,8748,741,97
26,Not,8748,742,97
26,Not,8750,741,97
26,Not,8749,739,97
26,Not,8750,741,97
26,Not,8750,741,97
26,Not,8748,739,97
26,Not,8748,739,97
26,Not,8748,737,97
26,Not,8748,738,97
26,Not,8748,738,97
26,Not,8749,738,97
26,Not,8748,737,97
26,Not,8748,736,97
26,Not,8748,737,97
26,Not,8748,735,97
26,Not,8748,735,97
26,Not,8748,733,97
26,Not,8748,733,97
26,Not,8748,733,97
26,Not,8748,735,97
26,Not,8748,733,97
26,Not,8748,733,97
26,Not,8748,733,97
26,Not,8748,731,97
26,Not,8748,730,97
26,Not,8750,730,97
26,Not,8750,730,97
26,Not,8750,731,97
26,Not,8750,730,97
26,Not,8750,730,97
26,Not,8748,728,97
26,Not,8748,727,97
26,Not,8748,728,97
26,Not,8748,727,97
26,Not,8748,726,97
26,Not,8748,727,97
26,Not,8748,726,97
26,Not,8748,725,97
26,Not,8748,725,97
26,Not,8748,724,97
26,Not,8748,724,97
26,Not,8748,724,97
26,Not,8748,723,97
26,Not,8748,723,97
26,Not,8750,723,97
26,Not,8750,722,97
26,Not,8750,722,97
26,Not,8750,721,97
26,Not,8750,721,97
26,Not,8749,721,97
26,Not,8749,720,97
26,Not,8749,720,97
26,Not,8749,719,97
26,Not,8749,718,97
26,Not,8748,717,97
26,Not,8748,717,97
26,Not,8749,717,97
26,Not,8748,716,97
26,Not,8748,716,97
26,Not,8748,715,97
26,Not,8749,717,97
26,Not,8748,716,97
26,Not,8748,716,97
26,Not,8750,714,97
26,Not,8750,713,97
26,Not,8750,713,97
26,Not,8751,713,97
26,Not,8749,713,97
26,Not,8749,712,97
26,Not,8749,712,97
26,Not,8749,711,97
26,Not,8749,712,97
26,Not,8749,712,97
26,Not,8749,711,97
26,Not,8749,711,97
26,Not,8749,711,97
26,Not,8749,710,97
26,Not,8749,709,97
26,Not,8749,708,97
26,Not,8749,708,97
26,Not,8749,708,97
26,Not,8749,706,97
26,Not,8751,707,97
26,Not,8751,706,97
26,Not,8751,706,97
26,Not,8751,705,97
26,Not,8751,705,97
26,Not,8749,704,97
26,Not,8749,704,97
26,Not,8749,703,97
26,Not,8749,703,97
26,Not,8749,701,97
26,Not,8749,701,97
26,Not,8749,702,97
26,Not,8749,701,97
26,Not,8749,701,97
26,Not,8749,700,97
26,Not,8749,700,97
26,Not,8749,699,97
26,Not,8749,699,97
26,Not,8749,698,97
26,Not,8751,698,97
26,Not,8751,700,97
26,Not,8751,698,97
26,Not,8751,697,97
26,Not,8749,697,97
26,Not,8750,696,97
26,Not,8750,695,97
26,Not,8749,695,97
26,Not,8750,694,97
26,Not,8749,694,97
26,Not,8750,695,97
26,Not,8749,694,97
26,Not,8749,693,97
26,Not,8749,692,97
26,Not,8749,692,97
26,Not,8749,692,97
26,Not,8750,692,97
26,Not,8750,691,97
26,Not,8752,692,97
26,Not,8752,691,97
26,Not,8750,691,97
26,Not,8752,690,97
26,Not,8752,690,97
26,Not,8750,690,97
26,Not,8750,689,97
26,Not,8751,691,97
26,Not,8750,689,97
26,Not,8750,689,97
26,Not,8750,689,97
26,Not,8750,687,97
26,Not,8750,688,97
26,Not,8750,689,97
26,Not,8750,687,97
26,Not,8750,686,97
26,Not,8750,685,97
26,Not,8750,685,97
26,Not,8750,686,97
26,Not,8750,684,97
26,Not,8752,684,97
26,Not,8752,684,97
26,Not,8752,683,97
26,Not,8752,683,97
26,Not,8752,681,97
26,Not,8751,681,97
26,Not,8751,681,97
26,Not,8750,681,97
26,Not,8751,681,97
26,Not,8750,680,97
26,Not,8750,679,97
26,Not,8750,679,97
26,Not,8750,679,97
26,Not,8750,678,97
26,Not,8751,678,97
26,Not,8751,678,97
26,Not,8751,677,97
26,Not,8750,676,97
26,Not,8751,676,97
26,Not,8753,676,97
26,Not,8752,675,97
26,Not,8753,675,97
26,Not,8752,675,97
26,Not,8753,674,97
26,Not,8751,673,97
26,Not,8751,674,97
26,Not,8751,673,97
26,Not,8751,673,97
26,Not,8751,672,97
26,Not,8751,673,97
26,Not,8751,672,97
26,Not,8751,671,97
26,Not,8751,673,97
26,Not,8751,669,97
26,Not,8751,669,97
26,Not,8751,669,97
26,Not,8751,668,97
26,Not,8751,668,97
26,Not,8753,668,97
26,Not,8753,668,97
26,Not,8753,666,97
26,Not,8753,667,97
26,Not,8753,667,97
26,Not,8752,666,97
26,Not,8751,665,97
26,Not,8752,665,97
26,Not,8752,665,97
26,Not,8751,664,97
26,Not,8751,666,97
26,Not,8751,664,97
26,Not,8751,663,97
26,Not,8751,663,97
26,Not,8751,662,97
26,Not,8751,663,97
26,Not,8751,662,97
26,Not,8751,662,97
26,Not,8751,662,97
26,Not,8753,662,97
26,Not,8753,661,97
26,Not,8753,661,97
26,Not,8753,660,97
26,Not,8753,660,97
26,Not,8752,659,97
26,Not,8752,659,97
26,Not,8752,659,97
26,Not,8752,658,97
26,Not,8751,657,97
26,Not,8752,656,97
26,Not,8752,657,97
26,Not,8752,657,97
26,Not,8752,656,97
26,Not,8751,656,97
26,Not,8751,655,97
26,Not,8751,654,97
26,Not,8752,655,97
26,Not,8752,655,97
26,Not,8753,654,97
26,Not,8754,654,97
26,Not,8754,653,97
26,Not,8754,652,97
26,Not,8752,652,97
26,Not,8752,651,97
26,Not,8753,651,97
26,Not,8753,653,97
26,Not,8753,651,97
26,Not,8752,651,97
26,Not,8752,650,97
26,Not,8752,649,97
26,Not,8752,649,97
26,Not,8752,649,97
26,Not,8752,648,97
26,Not,8752,646,97
26,Not,8752,646,97
26,Not,8752,649,97
26,Not,8752,646,97
26,Not,8754,647,97
26,Not,8754,647,97
26,Not,8754,645,97
26,Not,8754,646,97
26,Not,8754,645,97
26,Not,8753,645,97
26,Not,8753,645,97
26,Not,8752,645,97
26,Not,8753,644,97
26,Not,8752,644,97
26,Not,8752,643,97
26,Not,8752,643,97
26,Not,8753,643,97
26,Not,8752,643,97
26,Not,8752,641,97
26,Not,8753,641,97
26,Not,8753,643,97
26,Not,8753,642,97
26,Not,8753,640,97
26,Not,8755,640,97
26,Not,8755,639,97
26,Not,8755,639,97
26,Not,8755,639,98
26,Not,8753,639,98
26,Not,8753,639,98
26,Not,8753,637,98
26,Not,8753,638,98
26,Not,8753,636,98
26,Not,8753,636,98
26,Not,8753,636,98
26,Not,8753,635,98
26,Not,8753,635,98
26,Not,8753,635,98
26,Not,8753,635,98
26,Not,8753,635,98
26,Not,8753,635,98
26,Not,8753,635,98
26,Not,8753,634,98
26,Not,8753,633,98
26,Not,8755,633,98
26,Not,8755,634,98
26,Not,8755,633,98
26,Not,8755,631,98
26,Not,8754,631,98
26,Not,8754,632,98
26,Not,8754,632,98
26,Not,8754,630,98
26,Not,8754,630,98
26,Not,8753,631,98
26,Not,8753,628,98
26,Not,8753,628,98
26,Not,8753,629,98
26,Not,8753,630,98
26,Not,8753,627,98
26,Not,8753,627,98
26,Not,8753,626,98
26,Not,8753,626,98
26,Not,8755,625,98
26,Not,8755,625,98
26,Not,8755,626,98
26,Not,8756,624,98
26,Not,8755,625,98
26,Not,8754,624,98
26,Not,8754,623,98
26,Not,8754,623,98
26,Not,8754,622,98
26,Not,8754,622,98
26,Not,8753,622,98
26,Not,8753,622,98
26,Not,8754,622,98
26,Not,8754,622,98
26,Not,8754,622,98
26,Not,8754,621,98
26,Not,8754,620,98
26,Not,8754,620,98
26,Not,8754,620,98
26,Not,8754,619,98
26,Not,8756,618,98
26,Not,8756,619,98
26,Not,8756,617,98
26,Not,8756,617,98
26,Not,8756,619,98
26,Not,8754,617,98
26,Not,8754,615,98
26,Not,8754,615,98
26,Not,8754,616,98
26,Not,8754,615,98
26,Not,8754,617,98
26,Not,8754,615,98
26,Not,8754,615,98
26,Not,8754,614,98
26,Not,8754,613,98
26,Not,8754,613,98
26,Not,8754,613,98
26,Not,8754,612,98
26,Not,8754,612,98
26,Not,8756,612,98
26,Not,8756,612,98
26,Not,8755,611,98
26,Not,8756,611,98
26,Not,8756,612,98
26,Not,8755,612,98
26,Not,8755,611,98
26,Not,8755,610,98
26,Not,8755,610,98
26,Not,8755,611,98
26,Not,8754,610,98
26,Not,8754,608,98
26,Not,8754,610,98
26,Not,8754,607,98
26,Not,8755,609,98
26,Not,8754,607,98
26,Not,8755,607,98
26,Not,8755,607,98
26,Not,8755,606,98
26,Not,8755,606,98
26,Not,8757,605,98
26,Not,8756,603,98
26,Not,8757,606,98
26,Not,8757,606,98
26,Not,8757,604,98
26,Not,8755,603,98
26,Not,8755,603,98
26,Not,8755,602,98
26,Not,8756,603,98
26,Not,8754,602,98
26,Not,8755,603,98
26,Not,8755,602,98
26,Not,8755,602,98
26,Not,8755,602,98
26,Not,8755,600,98
26,Not,8755,599,98
26,Not,8755,600,98
26,Not,8755,601,98
26,Not,8757,599,98
26,Not,8757,598,98
26,Not,8757,600,98
26,Not,8757,600,98
26,Not,8757,598,98
26,Not,8756,598,98
26,Not,8756,597,98
26,Not,8756,597,98
26,Not,8755,597,98
26,Not,8756,598,98
26,Not,8755,596,98
